Email Address,FirstName LastName,depature_time,departure_city,destination city,arrival_time,package weight,cost,user_rating
Rick_Ross730060431@bungar.biz,Rick Ross,1/2/9029 12:18 PM,Houston,San Diego,2/3/0081 11:39 AM,13.937502584391,84,3
Daphne_Jones1391005699@muall.tech,Daphne Jones,5/20/3575 12:29 AM,San Diego,Madison,6/16/7738 7:20 PM,6.07252928897391,13,4
Tyler_Rainford334846682@zorer.org,Tyler Rainford,10/8/4633 4:34 AM,Berlin,Fullerton,2/23/2584 7:03 AM,19.4903426167976,10,1
Vanessa_Wright1493338576@guentu.biz,Vanessa Wright,1/28/7547 1:58 PM,Sacramento,New Orleans,5/10/3420 1:36 AM,7.72148000435973,34,3
Isabel_Ward1298877349@jiman.org,Isabel Ward,12/19/5861 9:17 PM,Reno,Colorado Springs,4/28/3834 10:18 AM,2.2356072232293,14,2
Nathan_Martin361858803@famism.biz,Nathan Martin,12/23/9231 3:33 AM,Dallas,Arlington,8/11/6896 8:41 AM,5.48589704720578,18,4
Daniel_Blythe500254329@liret.org,Daniel Blythe,9/1/2674 9:16 PM,Lisbon,Lisbon,11/22/5218 7:18 PM,2.80949263265798,81,1
Mayleen_Foxley920238453@ubusive.com,Mayleen Foxley,3/27/6579 7:01 PM,Pittsburgh,Columbus,5/30/0151 12:00 PM,19.6198153703566,51,2
Julian_Chappell2028663517@supunk.biz,Julian Chappell,5/31/5409 8:06 PM,Seattle,Fayetteville,12/5/5612 1:29 AM,14.9959831000287,87,4
Hank_Adler187878340@guentu.biz,Hank Adler,11/5/5911 10:00 AM,Murfreesboro,Miami,7/21/3245 3:40 PM,7.85513362421428,82,1
Martin_Villiger837606469@muall.tech,Martin Villiger,10/13/6539 8:07 AM,Oklahoma City,Fort Lauderdale,6/8/2722 9:07 AM,16.5611543476401,83,4
Luke_Saunders2033180722@twace.org,Luke Saunders,12/8/5978 10:02 PM,El Paso,Columbus,6/21/1378 12:54 PM,14.3259240083051,50,2
Harry_Fields935102366@brety.org,Harry Fields,2/15/4992 7:14 AM,Rochester,Detroit,3/29/8394 8:32 PM,14.148216730984,57,4
Tyler_Hastings924942661@yahoo.com,Tyler Hastings,7/7/2401 9:22 PM,Minneapolis,Columbus,6/6/4045 11:22 AM,12.3857125539266,92,3
Fred_Mccormick443028668@eirey.tech,Fred Mccormick,3/22/8585 1:02 PM,Saint Paul,Phoenix,11/18/1912 2:11 PM,13.3135956559859,73,4
Barry_Jobson1769002842@guentu.biz,Barry Jobson,5/9/9031 10:46 AM,Miami,Scottsdale,5/27/8957 11:48 AM,17.9194849873518,70,3
Rosalyn_Gordon2063760352@deons.tech,Rosalyn Gordon,12/28/7809 8:08 PM,Boston,Stockton,11/3/6924 10:55 PM,14.3607805340368,73,4
Tyler_Noach1519492077@mafthy.com,Tyler Noach,8/22/5920 3:41 AM,Seattle,Ontario,10/22/3423 10:01 AM,2.23485752904548,83,1
Julian_Cork1018043270@deons.tech,Julian Cork,10/19/5798 5:44 AM,Venice,Toledo,12/17/1007 4:08 AM,6.1418647440811,21,3
Mark_Hilton1599366272@atink.com,Mark Hilton,5/27/7792 8:50 PM,Irving,Arlington,10/28/8094 3:52 AM,19.5633304135703,51,3
Margot_Barclay835187897@elnee.tech,Margot Barclay,12/9/7482 2:15 AM,Rochester,Berna,6/23/6836 1:00 PM,13.4273112958424,66,2
Mason_Victor291227886@liret.org,Mason Victor,11/28/0918 7:08 AM,Kansas City,Lakewood,8/26/1740 10:51 AM,3.18149233711022,27,4
Daron_Young1042337514@muall.tech,Daron Young,7/10/6706 4:58 AM,Baltimore,Lancaster,4/28/2407 8:20 PM,6.72346457127643,37,4
Chuck_Riley1970241777@extex.org,Chuck Riley,9/17/0671 12:01 AM,San Antonio,Fort Lauderdale,4/17/8171 8:27 AM,1.92695373107072,58,2
Allison_Paterson384566826@jiman.org,Allison Paterson,5/17/3412 7:56 AM,Portland,Denver,6/21/5718 4:52 PM,16.0307065714294,41,3
Ryan_Exton1885395156@yahoo.com,Ryan Exton,10/16/1782 12:58 PM,Jacksonville,Jersey City,9/9/2776 8:45 AM,13.7315352236533,11,3
Isabella_Butler2013860697@sveldo.biz,Isabella Butler,9/3/1906 7:13 PM,Huntsville,Norfolk,8/24/6637 2:42 PM,1.02280163998846,70,2
Gil_Knight1912901690@tonsy.org,Gil Knight,8/5/1871 4:32 PM,San Antonio,Orlando,5/21/2349 3:46 PM,15.4610393706062,64,2
Johnny_Jackson1569562993@atink.com,Johnny Jackson,1/6/0574 5:06 AM,San Diego,Laredo,1/30/6812 5:58 AM,17.7033665434939,53,4
Martin_Hood1257853716@hourpy.biz,Martin Hood,6/11/4295 9:40 PM,El Paso,Salem,12/19/9411 5:28 PM,14.9334379178162,80,4
Hayden_Harris1338519934@muall.tech,Hayden Harris,4/6/9916 1:07 PM,Jersey City,Long Beach,6/7/9179 3:17 PM,16.4197732403035,64,4
Matthew_Gordon801240118@gmail.com,Matthew Gordon,12/9/2309 9:36 AM,Rochester,Tulsa,9/11/2420 9:04 AM,10.6069253900121,94,4
Rachael_Vallins73518443@twipet.com,Rachael Vallins,7/23/4420 10:56 PM,Bridgeport,Paris,3/3/6502 6:08 AM,9.4706566340619,78,4
Carter_Wilson1888992953@twipet.com,Carter Wilson,9/21/9271 3:00 PM,Glendale,Norfolk,5/14/7550 9:53 PM,7.1735942164313,83,1
Barney_Heaton859448184@twace.org,Barney Heaton,12/6/9686 5:32 AM,Bakersfield,Garland,10/6/6002 5:45 AM,1.99758606124557,56,2
Kurt_Ellwood1335534002@nickia.com,Kurt Ellwood,5/24/1286 12:52 PM,Moreno Valley,Pittsburgh,11/4/7675 9:39 PM,5.010057492652,90,3
Rosa_Owen21166596@supunk.biz,Rosa Owen,2/29/9080 2:13 PM,Norfolk,Tallahassee,10/13/8400 1:50 PM,10.8295344565201,47,2
Nancy_Knight1925832104@bungar.biz,Nancy Knight,12/5/7947 1:19 PM,Amarillo,Hollywood,10/27/4750 3:10 PM,13.8700577853574,46,4
Henry_John275293806@gmail.com,Henry John,7/26/9143 10:53 PM,Berlin,Tokyo,5/8/1620 9:52 AM,18.4368117495611,58,2
Alexander_Faulkner17765367@supunk.biz,Alexander Faulkner,1/18/2974 5:29 PM,Irving,Bellevue,10/13/1835 12:05 AM,15.9623037818644,60,1
Julius_Logan1462177999@hourpy.biz,Julius Logan,1/4/4205 7:45 AM,Saint Paul,Denver,6/16/2348 10:07 PM,10.4113673723356,87,4
Emmanuelle_Russel884130335@brety.org,Emmanuelle Russel,4/9/2410 9:42 PM,Fayetteville,Columbus,1/17/1301 12:22 PM,1.17097311428328,86,3
Jennifer_Clarke343286514@supunk.biz,Jennifer Clarke,8/14/9164 10:25 AM,Lincoln,Milano,10/12/5812 9:52 AM,9.64779980371138,45,4
Maxwell_Hobbs1313997173@bulaffy.com,Maxwell Hobbs,11/6/7052 9:27 PM,San Bernardino,Santa Ana,3/22/0664 8:38 AM,11.7942685805234,22,1
Jayden_Notman968637440@deons.tech,Jayden Notman,7/13/6754 11:28 AM,Innsbruck,Tulsa,8/15/9236 12:39 PM,3.06008120489311,78,2
Leroy_Poole342669943@irrepsy.com,Leroy Poole,3/28/5761 8:58 AM,Charlotte,Reno,12/2/3366 5:18 AM,10.2581168656508,82,4
Livia_Burge777057772@guentu.biz,Livia Burge,6/24/2223 12:55 AM,San Jose,Venice,4/2/4992 2:46 PM,9.25722619903145,68,1
Denis_Turner1366832032@corti.com,Denis Turner,11/14/5662 10:53 AM,Columbus,Las Vegas,9/24/1720 3:20 AM,0.445635311978699,89,3
Daron_Curtis819884754@naiker.biz,Daron Curtis,5/11/5917 3:24 AM,Tulsa,El Paso,12/4/8502 7:49 AM,16.6076764225064,43,2
Bart_Rodwell259890689@muall.tech,Bart Rodwell,4/4/3285 6:13 AM,Denver,Springfield,8/23/7891 8:34 PM,3.79970894791172,23,3
Sara_Whinter1354374950@fuliss.net,Sara Whinter,10/15/3538 10:44 AM,Washington,Amarillo,1/3/5426 2:37 PM,10.9495377349432,24,4
Kenzie_Doherty479990449@famism.biz,Kenzie Doherty,1/29/2761 2:44 PM,Arlington,Sacramento,4/25/6622 9:39 AM,2.22985418756951,23,3
Goldie_Horton1152763511@bretoux.com,Goldie Horton,9/14/8972 7:35 PM,Bellevue,Jacksonville,3/24/0750 4:01 PM,0.277088677173987,46,3
Alan_Wills246786604@kideod.biz,Alan Wills,10/2/4860 10:39 PM,El Paso,Saint Paul,3/21/5159 8:20 PM,5.94459038132084,88,3
Rosalie_Rixon402572358@vetan.org,Rosalie Rixon,7/13/5968 5:11 AM,Dallas,New Orleans,11/29/6554 5:41 PM,6.63993897132573,21,2
Oliver_Williams1598436413@deavo.com,Oliver Williams,1/3/7234 4:38 AM,Cincinnati,Arlington,11/21/7512 9:07 PM,3.2559522889815,37,1
Erick_Yard2019647674@bulaffy.com,Erick Yard,4/9/0200 10:13 PM,San Antonio,Madrid,7/10/0347 6:08 PM,1.6549168735067,64,1
Ethan_Olivier1591602226@grannar.com,Ethan Olivier,5/15/4704 3:52 PM,Rome,Kansas City,8/16/5377 5:00 AM,3.3717547978143,65,4
Maggie_Eaton1642430556@dionrab.com,Maggie Eaton,7/14/8376 11:40 AM,Lancaster,Seattle,10/23/0774 8:33 PM,1.24712776916433,39,1
Julius_Warren695534282@yahoo.com,Julius Warren,5/27/6997 2:15 PM,Lisbon,San Francisco,9/25/9496 4:25 AM,0.0229690149533418,87,2
Barney_Adler2135729133@kideod.biz,Barney Adler,2/1/2790 5:26 AM,Las Vegas,Salem,12/29/9225 4:50 AM,15.9757862598522,30,1
Wade_Nanton1146208882@bretoux.com,Wade Nanton,8/5/6705 2:39 AM,Dallas,Lisbon,6/16/5443 10:13 PM,1.93271167480047,99,1
Josephine_Drake561233197@kideod.biz,Josephine Drake,12/28/2975 9:05 PM,Toledo,Lakewood,8/16/6743 8:46 PM,17.6521739725266,59,3
Clint_Moss415373563@bauros.biz,Clint Moss,7/9/8071 6:25 AM,Pittsburgh,San Jose,6/28/7910 9:45 AM,1.23660803410998,82,3
Stephanie_Cattell807850587@dionrab.com,Stephanie Cattell,11/3/5756 6:57 AM,Moreno Valley,Wien,12/5/3467 3:30 AM,9.93129018085603,11,1
Gil_Rust17065574@ovock.tech,Gil Rust,7/20/4104 5:17 PM,New York,Venice,8/5/7040 4:04 PM,3.275108261162,16,3
Estrella_Cunningham63021836@ubusive.com,Estrella Cunningham,1/28/6790 3:20 AM,Arlington,Quebec,10/24/2820 12:04 AM,14.1025550654636,41,2
Clint_Stone1799761086@famism.biz,Clint Stone,12/22/0605 4:02 AM,Arlington,Tokyo,6/9/3593 2:24 AM,16.1929417006639,40,3
Daron_Glynn622358200@womeona.net,Daron Glynn,4/26/0299 11:36 AM,Fremont,Otawa,6/7/3714 12:47 AM,6.37389587768069,99,4
Ivy_Harper846980845@gompie.com,Ivy Harper,9/16/0732 4:53 AM,Philadelphia,Lancaster,2/15/2360 6:21 PM,9.20940015335074,32,1
Benny_Reynolds492984759@gembat.biz,Benny Reynolds,11/13/4170 3:52 PM,Tulsa,Innsbruck,10/8/1055 12:50 AM,7.82416942754023,90,3
Joy_Lowe862915206@acrit.org,Joy Lowe,7/4/7593 7:23 AM,Bucharest,Atlanta,7/2/3194 3:03 PM,6.51129191904855,67,2
Jessica_Hill685029925@elnee.tech,Jessica Hill,2/5/3582 3:44 PM,Madrid,London,6/11/9980 3:35 PM,11.0960814217553,45,1
Michael_Fenton1676891450@guentu.biz,Michael Fenton,8/21/8974 12:13 PM,Tokyo,Prague,11/22/5411 9:43 PM,3.33882304669303,58,4
Tom_Gray784326942@twace.org,Tom Gray,3/21/0063 11:00 AM,Cincinnati,Lyon,9/9/5053 4:54 AM,17.6667402929937,83,1
Ivy_Vangness66348781@nickia.com,Ivy Vangness,11/19/7160 7:49 PM,Memphis,Rochester,2/21/4316 7:01 AM,5.36217141866785,82,3
Jaylene_Scott1107088892@famism.biz,Jaylene Scott,2/21/5089 12:31 PM,Anaheim,New Orleans,2/24/8433 6:20 PM,3.53988812935533,51,3
Jayden_Johnson318703504@brety.org,Jayden Johnson,6/14/7422 2:17 PM,Milano,Berlin,6/7/6303 12:05 AM,12.1723817019595,20,2
Francesca_Bowen1886586@nickia.com,Francesca Bowen,2/19/2195 9:24 PM,Ontario,Bellevue,8/5/8581 4:48 PM,19.3932590202397,34,4
Thea_Addis1654118823@tonsy.org,Thea Addis,1/16/0507 2:58 PM,Moreno Valley,Portland,1/3/7067 10:02 PM,10.0162097266951,38,1
Shelby_Watt993290874@eirey.tech,Shelby Watt,12/1/2117 12:37 PM,Baltimore,Garland,4/14/1252 1:22 PM,17.2281715856996,89,2
Gladys_Casey1011607934@qater.org,Gladys Casey,12/9/6596 12:21 PM,San Antonio,Scottsdale,2/11/3155 4:37 PM,13.9142983909297,17,4
Harvey_Emmett707683759@nanoff.biz,Harvey Emmett,1/24/1919 5:37 AM,Washington,Sacramento,3/13/1485 9:37 PM,13.9784862152201,96,3
Luke_Glass662376704@nickia.com,Luke Glass,3/3/8177 1:28 PM,Chicago,Nashville,8/30/7186 9:47 AM,1.39189324313397,39,3
Dakota_Thompson1734733310@zorer.org,Dakota Thompson,8/17/0446 12:39 PM,Phoenix,Bakersfield,9/8/9826 7:41 AM,7.16005193030464,19,1
Ryan_Ballard2056691710@deavo.com,Ryan Ballard,5/21/1466 9:35 PM,Long Beach,Rome,9/30/5644 5:19 AM,15.6841261180509,57,3
Nathan_Whatson1834169544@bulaffy.com,Nathan Whatson,6/12/8046 11:29 AM,Lyon,Kansas City,10/24/4491 5:56 AM,6.10253335540301,36,2
Rick_Stone366311959@infotech44.tech,Rick Stone,7/6/3273 2:06 AM,Sacramento,Milwaukee,1/5/9197 11:49 AM,14.3705783199382,26,2
George_Summers140476027@cispeto.com,George Summers,1/9/5931 1:52 AM,Columbus,Bucharest,4/28/9877 3:29 AM,19.7553041632079,96,2
Bree_Graves647735640@guentu.biz,Bree Graves,1/20/8454 10:05 PM,Anaheim,Reno,4/11/2194 7:08 PM,7.4281750132461,47,1
Daron_Lane1058887740@gompie.com,Daron Lane,2/22/5116 8:39 PM,Springfield,Richmond,9/9/8558 5:45 PM,13.6218846387332,20,1
Denis_Pratt1656497173@tonsy.org,Denis Pratt,8/16/2684 1:22 PM,Glendale,Murfreesboro,9/26/1423 9:32 PM,9.51533031906715,37,2
Ramon_Weasley321973386@kideod.biz,Ramon Weasley,5/11/6683 12:44 PM,Berna,Detroit,3/22/4944 12:13 AM,18.4372644249523,58,2
Mark_Thorne345739913@iatim.tech,Mark Thorne,11/12/8319 8:16 AM,St. Louis,Jersey City,7/23/3056 11:20 AM,2.03825986992487,78,3
Chuck_Atkinson558752109@dionrab.com,Chuck Atkinson,7/7/9442 6:20 AM,Berlin,Reno,6/10/6540 1:55 AM,9.21463808939543,74,1
Sebastian_Tyrrell901179611@kideod.biz,Sebastian Tyrrell,9/21/4630 4:08 PM,Denver,Baltimore,3/17/0936 4:08 AM,13.5156386972012,12,3
Gil_Reyes1477093167@twace.org,Gil Reyes,12/25/3718 11:38 AM,Seattle,Washington,9/25/8961 12:24 AM,14.2772028494054,20,2
Nicholas_Ryan1188476204@kideod.biz,Nicholas Ryan,5/21/1951 3:48 PM,Murfreesboro,Arlington,3/22/2575 3:24 PM,1.87014746380511,64,4
Tyson_Trent161065924@fuliss.net,Tyson Trent,8/18/7666 12:14 AM,Phoenix,Rochester,10/4/4044 12:33 PM,10.6234582786558,76,2
Freya_Clarke1786791198@deons.tech,Freya Clarke,9/9/1307 8:06 PM,Madison,Madison,4/16/3478 2:07 AM,4.43351594332304,76,1
Leroy_Young1604438788@bungar.biz,Leroy Young,4/2/1430 7:06 AM,Pittsburgh,Scottsdale,8/24/9146 9:19 PM,2.55982903836287,73,2
Caleb_Jackson1995905746@liret.org,Caleb Jackson,11/6/7759 6:19 AM,Tallahassee,Stockton,1/6/3356 2:45 PM,7.33268985167737,58,2
Chris_Alldridge1508392369@cispeto.com,Chris Alldridge,5/29/4216 2:33 AM,Lyon,Anaheim,11/30/9904 7:31 PM,18.5385275769693,77,2
Rihanna_Stubbs775742176@atink.com,Rihanna Stubbs,11/24/8348 2:20 PM,Denver,Rome,5/8/9778 3:35 AM,8.0491232150463,25,3
Cedrick_Cameron588601833@bauros.biz,Cedrick Cameron,3/20/3151 10:16 AM,San Antonio,Sacramento,1/6/8462 7:36 PM,18.1819467168217,69,3
Marina_Palmer946450162@elnee.tech,Marina Palmer,12/17/4177 12:02 AM,Madrid,Bridgeport,3/8/0868 9:44 PM,5.15478913586344,39,4
Nate_Goldsmith153006484@joiniaa.com,Nate Goldsmith,8/7/5467 6:17 AM,Seattle,Albuquerque,8/18/6567 12:46 AM,16.4811902155546,91,1
Thea_Wade1499662344@womeona.net,Thea Wade,9/25/8994 1:42 PM,Bakersfield,Hollywood,6/29/3277 6:36 PM,16.0954168546458,57,3
Enoch_Asher1820009227@infotech44.tech,Enoch Asher,4/16/6695 5:43 AM,St. Louis,Madison,7/12/9319 8:22 AM,4.1540817865888,20,1
Jack_Griffiths386676811@bauros.biz,Jack Griffiths,4/30/2008 3:02 PM,Milwaukee,Baltimore,2/18/9807 8:17 AM,14.6473364115913,33,3
Nicholas_Rivers715420357@bauros.biz,Nicholas Rivers,9/25/4197 6:09 AM,Amarillo,Baltimore,5/23/4196 1:40 AM,13.9852394144913,49,3
Kieth_Nicolas165858948@guentu.biz,Kieth Nicolas,2/12/6957 7:18 PM,Dallas,Tulsa,4/23/6831 7:55 AM,14.6095545960635,16,2
Blake_Khan842833931@typill.biz,Blake Khan,4/1/0944 2:36 PM,Garland,Chicago,6/8/5903 7:15 PM,19.7554448455365,73,4
Henry_Ward1449127592@mafthy.com,Henry Ward,12/26/5200 1:15 AM,Chicago,Saint Paul,1/13/9536 6:36 AM,13.2901202325197,11,4
William_Barclay1738323540@irrepsy.com,William Barclay,5/2/0284 2:03 PM,Springfield,Madrid,1/1/9757 4:01 PM,2.00485882582369,67,2
Bryon_Crawford1541137685@liret.org,Bryon Crawford,7/29/1314 2:20 AM,Las Vegas,Zurich,5/29/6087 3:55 PM,2.44170719638546,78,2
Daron_Morgan248996697@eirey.tech,Daron Morgan,1/24/8392 1:29 AM,Huntsville,Fremont,6/3/4928 11:00 AM,17.3659988652756,60,3
Michelle_Isaac2093477852@fuliss.net,Michelle Isaac,1/8/0855 7:47 AM,Milwaukee,Detroit,11/4/9063 4:21 AM,11.2374584349978,64,1
Tyson_Garner1066277883@grannar.com,Tyson Garner,2/3/4109 1:28 PM,Saint Paul,Phoenix,1/20/0493 11:32 AM,14.4421500072079,15,2
Nate_Saunders428626054@supunk.biz,Nate Saunders,2/18/4710 12:01 AM,Henderson,Honolulu,6/29/4137 5:16 PM,17.7088022961788,93,2
Jacob_Wilton90570213@nanoff.biz,Jacob Wilton,10/25/2170 1:58 AM,Zurich,Miami,9/29/6332 3:31 AM,9.66847479747072,66,4
David_Baker1897145914@nanoff.biz,David Baker,12/21/3522 10:10 PM,Houston,Rochester,8/7/6620 12:47 AM,6.10366847883149,35,4
Melinda_Nielson28702150@brety.org,Melinda Nielson,8/22/6744 10:28 PM,Lakewood,Honolulu,12/16/7858 2:15 PM,3.17201725867205,55,4
Madelyn_Eyres345722051@guentu.biz,Madelyn Eyres,2/8/2205 3:40 AM,Portland,Lincoln,8/26/2119 5:12 PM,1.15853402351892,49,3
Vivian_Lindop573417490@eirey.tech,Vivian Lindop,8/2/3079 1:57 AM,San Jose,Escondido,9/3/6159 9:48 PM,11.5124617840687,14,4
Josh_Hunter260570930@atink.com,Josh Hunter,9/26/6608 3:39 PM,Omaha,Moreno Valley,4/5/2033 1:44 PM,19.1758116605579,59,2
David_Barclay427781798@bulaffy.com,David Barclay,1/30/2933 3:12 AM,San Jose,New Orleans,6/28/6341 8:00 AM,5.4051362841414,11,3
Ronald_Villiger1311936272@corti.com,Ronald Villiger,3/20/4123 6:11 PM,Lakewood,Berna,4/24/8522 12:01 AM,15.0473426096362,20,1
Matt_Douglas947746007@deons.tech,Matt Douglas,10/13/2693 1:55 PM,Rochester,Kansas City,8/27/4902 2:56 AM,19.1932279747879,71,1
Payton_Bristow290401514@extex.org,Payton Bristow,1/23/3426 3:31 PM,Columbus,Arlington,7/24/2258 7:08 AM,1.03069897090583,21,4
Caleb_Graves2120517653@zorer.org,Caleb Graves,5/15/0009 11:22 AM,New York,Scottsdale,8/11/0385 9:06 PM,19.1956957658733,18,3
Barry_Stewart1069437129@acrit.org,Barry Stewart,6/21/3281 2:56 AM,Zurich,Reno,11/14/8537 9:51 AM,13.7050567505439,86,2
Bernadette_Weldon1704921312@vetan.org,Bernadette Weldon,5/16/6406 8:33 PM,Stockton,Seattle,3/13/1826 4:58 AM,2.64786059206718,22,3
Fred_Pierce1067573841@typill.biz,Fred Pierce,8/14/0276 2:02 PM,Laredo,Chicago,12/9/4519 5:06 AM,14.4889518811782,18,1
Aisha_Jordan649693185@qater.org,Aisha Jordan,12/2/8446 11:10 AM,San Bernardino,Norfolk,4/18/7597 6:30 PM,12.1990517290305,15,1
Benny_Bradley1928480375@hourpy.biz,Benny Bradley,8/21/3954 7:39 PM,Ontario,Minneapolis,3/8/2910 9:00 PM,11.559722606819,12,2
Charlize_Faulkner1586984370@bulaffy.com,Charlize Faulkner,7/28/1925 4:24 AM,Amarillo,Kansas City,9/27/4596 2:38 PM,16.2076496091707,88,2
Zoe_Stanley755201847@deons.tech,Zoe Stanley,6/29/0894 4:33 AM,Moreno Valley,Escondido,11/30/9433 11:36 AM,9.87205211905392,20,1
Tara_Hill1257651811@womeona.net,Tara Hill,1/8/7320 8:36 PM,Dallas,Rome,7/8/1797 6:41 AM,11.0240393621028,71,1
Michael_Thatcher1664693958@acrit.org,Michael Thatcher,10/16/6604 9:58 AM,Glendale,Glendale,12/24/1725 12:42 PM,5.09189907000023,89,2
Roger_Griffiths795814843@liret.org,Roger Griffiths,7/5/9231 11:33 AM,Innsbruck,Indianapolis,5/30/0383 6:46 PM,6.30862042601622,72,4
William_Holmes54853141@sveldo.biz,William Holmes,10/7/7797 7:27 PM,Orlando,Bellevue,3/21/4373 10:40 PM,19.5688156655844,37,2
Rita_Palmer2017894916@jiman.org,Rita Palmer,3/20/7539 6:47 AM,London,Otawa,3/16/3757 6:33 PM,9.05925550221431,96,3
Doug_Daniells1391828557@twipet.com,Doug Daniells,12/26/1065 6:47 PM,Zurich,Denver,1/3/8312 6:02 AM,5.06576443047531,76,1
Janelle_Leslie501090762@elnee.tech,Janelle Leslie,4/3/0870 6:05 AM,Philadelphia,Sacramento,9/12/2008 1:58 PM,0.610807406069156,78,2
Aleksandra_Bryant905422487@iatim.tech,Aleksandra Bryant,2/6/4566 8:32 PM,Minneapolis,San Antonio,3/5/2896 5:44 AM,12.7185749861964,41,3
Kaylee_Utterson1069329896@elnee.tech,Kaylee Utterson,12/12/9383 6:08 PM,Glendale,Springfield,6/28/0097 9:30 AM,12.2523960304691,77,1
Chanelle_Olivier1098118866@gompie.com,Chanelle Olivier,9/1/7513 12:33 PM,Miami,Houston,11/8/3773 3:40 AM,18.8815359095491,88,4
Vivian_Bolton1154979661@deavo.com,Vivian Bolton,9/23/7147 10:19 PM,Jacksonville,Indianapolis,5/13/1313 1:51 PM,4.19119055438377,95,4
Johnathan_Forth857686538@iatim.tech,Johnathan Forth,10/7/6933 6:26 PM,Long Beach,Atlanta,3/18/6009 9:43 PM,12.0176369780757,18,1
Cassidy_Thorpe577032551@naiker.biz,Cassidy Thorpe,1/11/8054 10:18 PM,Oklahoma City,Orlando,1/25/4415 4:57 PM,9.6998600804712,25,3
Melody_Eddison2076441744@zorer.org,Melody Eddison,5/12/9990 9:09 PM,Madrid,Escondido,5/25/2341 3:08 PM,8.00806293916333,53,4
Rufus_Collis1153993753@yahoo.com,Rufus Collis,5/15/9483 6:52 PM,Fremont,El Paso,8/19/2447 1:27 PM,9.59128289091926,10,3
Nathan_Bloom94313138@guentu.biz,Nathan Bloom,7/8/9321 8:16 PM,Garland,Cincinnati,5/15/5735 12:00 AM,6.08836927129345,25,1
David_Alldridge1248256622@sheye.org,David Alldridge,9/30/5395 2:08 PM,Jacksonville,St. Louis,10/16/6589 8:23 AM,5.41930229376038,66,4
Danny_Ebden1350993397@twace.org,Danny Ebden,6/25/5899 1:03 AM,Salem,Los Angeles,9/20/1208 6:18 AM,1.25599577848613,37,2
Jacob_Ellison435243728@infotech44.tech,Jacob Ellison,12/31/5041 11:37 AM,Laredo,Columbus,4/9/7181 10:42 AM,3.80466711092958,28,3
Jack_Bryson1366713188@eirey.tech,Jack Bryson,10/3/9120 10:38 PM,Minneapolis,Tokyo,9/17/3236 4:58 AM,11.8214270536888,23,3
Oliver_Oakley324669169@extex.org,Oliver Oakley,7/12/8784 5:30 AM,Valetta,Stockton,10/25/1269 12:51 PM,9.79194278912244,11,3
John_Graham1397684507@dionrab.com,John Graham,5/24/2941 6:50 AM,Los Angeles,Long Beach,10/24/1649 7:02 AM,13.4661385717178,38,3
Ally_Powell1376339031@corti.com,Ally Powell,1/1/2447 8:12 PM,Miami,Omaha,1/1/5273 7:31 AM,1.77591158346083,35,2
Sasha_Parker1369858853@bungar.biz,Sasha Parker,12/26/7808 10:14 PM,Toledo,Madrid,12/26/1742 3:08 AM,13.0051179574826,56,2
Chris_Morgan1122641981@twipet.com,Chris Morgan,5/23/3941 7:12 PM,Fremont,Fort Lauderdale,12/13/9438 8:24 AM,4.91396691320183,90,3
Harry_Foxley667329358@bungar.biz,Harry Foxley,10/29/1296 2:16 AM,London,Toledo,8/7/8466 4:34 AM,14.7052708141065,54,3
Kieth_Ring1903744473@guentu.biz,Kieth Ring,5/29/6093 2:08 PM,Houston,Quebec,7/3/8949 7:47 AM,16.8602577330825,86,3
Melinda_Townend1558544531@sveldo.biz,Melinda Townend,7/2/8223 9:46 PM,Seattle,Ontario,5/29/6877 10:44 AM,4.94709833848621,75,1
Boris_Warden849581528@sveldo.biz,Boris Warden,4/25/5191 9:28 AM,Lincoln,Colorado Springs,1/31/7745 10:51 AM,1.63480601070207,98,3
Tom_Harrison1540368861@deons.tech,Tom Harrison,12/22/7799 9:04 PM,Denver,Norfolk,12/31/5593 10:04 AM,1.2102328679572,92,4
Ema_Rainford255240890@jiman.org,Ema Rainford,11/12/7349 3:34 AM,San Antonio,Zurich,5/27/6794 4:15 PM,3.28911071191035,77,3
Ally_Carter1617402225@deons.tech,Ally Carter,1/28/3439 6:28 PM,Otawa,Anaheim,4/24/8025 8:09 PM,8.92955939701272,56,2
Candice_Lewin1030838918@irrepsy.com,Candice Lewin,9/11/2662 4:27 AM,St. Louis,Lincoln,1/15/8939 12:19 PM,2.75675921177341,46,1
Benjamin_Allen953658448@qater.org,Benjamin Allen,6/4/8914 12:00 AM,Rome,Lisbon,3/6/8513 11:38 AM,17.4799634159915,34,1
David_Appleton556295908@famism.biz,David Appleton,6/29/1897 5:47 AM,Madison,Jersey City,10/5/0472 9:00 PM,6.42864900754236,59,4
Emma_Newman2109784810@sveldo.biz,Emma Newman,1/28/9381 5:26 AM,Innsbruck,Sacramento,12/27/4620 3:49 AM,10.9720032648053,57,1
Abdul_Adler1875604889@famism.biz,Abdul Adler,3/2/5320 4:28 AM,Detroit,Reno,12/2/3106 10:18 AM,11.7171659035222,64,4
Nick_Bennett1670880511@twace.org,Nick Bennett,4/18/5706 9:00 AM,Albuquerque,Laredo,3/11/4766 6:48 PM,15.7896884762634,17,1
Luke_Slater254542466@ubusive.com,Luke Slater,7/15/6024 7:54 PM,Richmond,Rome,12/23/2428 12:54 AM,12.1706076437471,55,2
